NZHSC Code Hierarchy - NZHSC Level 2 Code,NZHSC Code Hierarchy - NZHSC Level 4 Code,NZHSC Code Hierarchy - NZHSC Level 6 Code,NZHSC Description Hierarchy - NZHSC Level 2 Description,NZHSC Description Hierarchy - NZHSC Level 4 Description,NZHSC Description Hierarchy - NZHSC Level 6 Description,Primary Industry Sector,SOPI Forecast Group,Granular Group
12,1207,120760,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","Oil seeds and oleaginous fruits, n.e.c. in chapter 12; whether or not broken","Oil seeds; safflower (Carthamus tinctorius) seeds, whether or not broken",Arable,Other Arable,Unknown
12,1207,120770,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","Oil seeds and oleaginous fruits, n.e.c. in chapter 12; whether or not broken","Oil seeds; melon seeds, whether or not broken",Arable,Other Arable,Unknown
12,1207,120791,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","Oil seeds and oleaginous fruits, n.e.c. in chapter 12; whether or not broken","Oil seeds; poppy seeds, whether or not broken",Arable,Other Arable,Unknown
12,1207,120792,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","Oil seeds and oleaginous fruits, n.e.c. in chapter 12; whether or not broken",Oleaginous fruits; shea nuts (karite nuts),Arable,Other Arable,Unknown
12,1207,120799,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","Oil seeds and oleaginous fruits, n.e.c. in chapter 12; whether or not broken","Oil seeds and oleaginous fruits; n.e.c. in heading no. 1207, whether or not broken",Arable,Other Arable,Unknown
12,1209,120910,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","Seeds, fruit and spores; of a kind used for sowing","Seed; sugar beet seeds, of a kind used for sowing",Arable,Other Arable,Unknown
12,1209,120911,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","Seeds, fruit and spores; of a kind used for sowing","Seed; sugar beet seed, of a kind used for sowing",Arable,Other Arable,Unknown
12,1209,120919,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","Seeds, fruit and spores; of a kind used for sowing","Seed; beet seed, (excluding sugar beet), of a kind used for sowing",Arable,Other Arable,Unknown
12,1209,120921,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","Seeds, fruit and spores; of a kind used for sowing","Seeds of forage plants; lucerne (alfalfa) seeds, of a kind used for sowing",Arable,Other Arable,Unknown
12,1209,120923,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","Seeds, fruit and spores; of a kind used for sowing","Seeds of forage plants; fescue seeds, of a kind used for sowing",Arable,Other Arable,Unknown
12,1209,120924,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","Seeds, fruit and spores; of a kind used for sowing","Seeds of forage plants; Kentucky blue grass (Poa pratensis L.) seeds, of a kind used for sowing",Arable,Other Arable,Unknown
12,1209,120926,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","Seeds, fruit and spores; of a kind used for sowing","Seed; timothy grass seed, of a kind used for sowing",Arable,Other Arable,Unknown
12,1209,120929,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","Seeds, fruit and spores; of a kind used for sowing","Seeds of forage plants; other than lucerne, clover, fescue, Kentucky blue grass, and rye grass seeds, of a kind used for sowing",Arable,Other Arable,Unknown
12,1209,120930,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","Seeds, fruit and spores; of a kind used for sowing","Seeds of herbaceous plants; cultivated principally for their flowers, of a kind used for sowing",Arable,Other Arable,Unknown
12,1209,120999,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","Seeds, fruit and spores; of a kind used for sowing","Seeds; n.e.c. in heading 1209, of a kind used for sowing",Arable,Other Arable,Unknown
12,1213,121300,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","Cereal straw and husks, unprepared; whether or not chopped, ground, pressed or in the form of pellets","Cereal straw and husks; unprepared, whether or not chopped, ground, pressed or in the form of pellets",Arable,Other Arable,Unknown
12,1214,121410,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","Swedes, mangolds, fodder roots, hay, lucerne (alfalfa), clover, sainfoin, forage kale, lupines, vetches and similar forage products, whether or not in the form of pellets",Lucerne (alfalfa) meal and pellets,Arable,Other Arable,Unknown
12,1209,120925,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","Seeds, fruit and spores; of a kind used for sowing","Seeds of forage plants; rye grass (Lolium multiflorum Lam., Lolium perenne L.) seeds, of a kind used for sowing",Arable,Ryegrass Seeds,Unknown
12,1209,120991,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","Seeds, fruit and spores; of a kind used for sowing","Seeds; vegetable seeds, of a kind used for sowing",Arable,Vegetable Seeds,Unknown
04,0405,040590,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Butter and other fats and oils derived from milk; dairy spreads,Dairy produce; fats and oils derived from milk (other than butter or dairy spreads),Dairy,"Butter, AMF & Cream Products",AMF
04,0405,040510,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Butter and other fats and oils derived from milk; dairy spreads,"Dairy produce; derived from milk, butter",Dairy,"Butter, AMF & Cream Products",Butter
04,0405,040520,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Butter and other fats and oils derived from milk; dairy spreads,Dairy produce; dairy spreads,Dairy,"Butter, AMF & Cream Products",Other cream products
04,0405,040590,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Butter and other fats and oils derived from milk; dairy spreads,Dairy produce; fats and oils derived from milk (other than butter or dairy spreads),Dairy,"Butter, AMF & Cream Products",Other cream products
04,0404,040490,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04",Dairy,Casein & Protein Products,Unknown
28,2852,285290,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes","Inorganic or organic compounds of mercury, excluding amalgams, whether or not chemically defined","Inorganic or organic compounds of mercury; excluding amalgams, not chemically defined,",Dairy,Casein & Protein Products,Unknown
35,3501,350110,Albuminoidal substances; modified starches; glues; enzymes,"Casein, caseinates and other casein derivatives; casein glues",Casein,Dairy,Casein & Protein Products,Unknown
35,3501,350190,Albuminoidal substances; modified starches; glues; enzymes,"Casein, caseinates and other casein derivatives; casein glues",Caseinates and other casein derivatives; casein glues,Dairy,Casein & Protein Products,Unknown
35,3502,350220,Albuminoidal substances; modified starches; glues; enzymes,"Albumins (including concentrates of two or more whey proteins, containing by weight more than 80% whey proteins, calculated on the dry matter), albuminates and other albumin derivatives","Albumins; milk albumin, including concentrates of two or more whey proteins",Dairy,Casein & Protein Products,Unknown
35,3502,350290,Albuminoidal substances; modified starches; glues; enzymes,"Albumins (including concentrates of two or more whey proteins, containing by weight more than 80% whey proteins, calculated on the dry matter), albuminates and other albumin derivatives","Albumins, albuminates and other albumin derivatives; other than egg or milk albumin, including concentrates of two or more whey proteins",Dairy,Casein & Protein Products,Unknown
04,0406,040610,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Cheese and curd,"Dairy produce; fresh cheese (including whey cheese), not fermented, and curd",Dairy,Cheese,Unknown
04,0406,040620,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Cheese and curd,"Dairy produce; cheese of all kinds, grated or powdered",Dairy,Cheese,Unknown
04,0406,040630,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Cheese and curd,"Dairy produce; cheese, processed (not grated or powdered)",Dairy,Cheese,Unknown
04,0406,040640,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Cheese and curd,"Dairy produce; cheese, blue-veined and other cheese containing veins produced by Penicillium roqueforti (not grated, powdered or processed)",Dairy,Cheese,Unknown
04,0406,040690,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Cheese and curd,"Dairy produce; cheese (not grated, powdered or processed), n.e.c. in heading no. 0406",Dairy,Cheese,Unknown
04,0402,040221,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Milk and cream; concentrated or containing added sugar or other sweetening matter,"Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)",Dairy,Infant Formula,Unknown
04,0402,040229,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Milk and cream; concentrated or containing added sugar or other sweetening matter,"Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)",Dairy,Infant Formula,Unknown
19,1901,190110,"Preparations of cereals, flour, starch or milk; pastrycooks' products","Malt extract; flour/groats/meal/starch/malt extract products, no cocoa (or less than 40% by weight) and food preparations of goods of headings 04.01 to 04.04, no cocoa (or less than 5% by weight), weights calculated on a totally defatted basis, n.e.c","Food preparations; of flour, meal, starch, malt extract or milk products, suitable for infants or young children, put up for retail sale",Dairy,Infant Formula,Unknown
21,2105,210500,Miscellaneous edible preparations,Ice cream and other edible ice; whether or not containing cocoa,Ice cream and other edible ice; whether or not containing cocoa,Dairy,Other Dairy Products,Ice cream
04,0401,040110,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, not exceeding 1%",Dairy,Other Dairy Products,Liquid Milk and cream
04,0401,040120,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%",Dairy,Other Dairy Products,Liquid Milk and cream
04,0401,040130,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content exceeding 6% (by weight)",Dairy,Other Dairy Products,Liquid Milk and cream
04,0401,040140,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 6% but not exceeding 10%",Dairy,Other Dairy Products,Liquid Milk and cream
04,0401,040150,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 10%",Dairy,Other Dairy Products,Liquid Milk and cream
04,0402,040299,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Milk and cream; concentrated or containing added sugar or other sweetening matter,"Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms",Dairy,Other Dairy Products,Liquid Milk and cream
04,0401,040120,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%",Dairy,Other Dairy Products,Unknown
04,0402,040210,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Milk and cream; concentrated or containing added sugar or other sweetening matter,"Dairy produce; milk and cream, concentrated or containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content not exceeding 1.5% (by weight)",Dairy,Other Dairy Products,Unknown
04,0402,040291,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Milk and cream; concentrated or containing added sugar or other sweetening matter,"Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, other than in powder, granules or other solid forms",Dairy,Other Dairy Products,Unknown
04,0402,040299,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Milk and cream; concentrated or containing added sugar or other sweetening matter,"Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms",Dairy,Other Dairy Products,Unknown
04,0403,040310,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa","Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit or cocoa",Dairy,Other Dairy Products,Unknown
04,0403,040320,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa","Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa",Dairy,Other Dairy Products,Unknown
04,0403,040390,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa","Dairy produce; buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit or cocoa (excluding yoghurt)",Dairy,Other Dairy Products,Unknown
04,0404,040490,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04",Dairy,Other Dairy Products,Unknown
19,1901,190190,"Preparations of cereals, flour, starch or milk; pastrycooks' products","Malt extract; flour/groats/meal/starch/malt extract products, no cocoa (or less than 40% by weight) and food preparations of goods of headings 04.01 to 04.04, no cocoa (or less than 5% by weight), weights calculated on a totally defatted basis, n.e.c","Food preparations; of flour, meal, starch, malt extract or milk products, for uses n.e.c. in heading no. 1901",Dairy,Other Dairy Products,Unknown
21,2105,210500,Miscellaneous edible preparations,Ice cream and other edible ice; whether or not containing cocoa,Ice cream and other edible ice; whether or not containing cocoa,Dairy,Other Dairy Products,Unknown
04,0404,040410,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included","Dairy produce; whey, whether or not concentrated or containing added sugar or other sweetening matter",Dairy,Other Dairy Products,Whey
04,0403,040390,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa","Dairy produce; buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit or cocoa (excluding yoghurt)",Dairy,Skim Milk and Butter Milk Powder,BMP
04,0402,040210,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Milk and cream; concentrated or containing added sugar or other sweetening matter,"Dairy produce; milk and cream, concentrated or containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content not exceeding 1.5% (by weight)",Dairy,Skim Milk and Butter Milk Powder,SMP
04,0402,040221,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Milk and cream; concentrated or containing added sugar or other sweetening matter,"Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)",Dairy,Whole Milk Powder,Unknown
04,0402,040229,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Milk and cream; concentrated or containing added sugar or other sweetening matter,"Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)",Dairy,Whole Milk Powder,Unknown
44,4401,440122,Wood and articles of wood; wood charcoal,"Fuel wood, in logs, billets, twigs, faggots or similar forms; wood in chip or particles; sawdust and wood waste and scrap, whether or not agglomerated in logs, briquettes, pellets or similar forms","Wood; for fuel, in chips or particles, non-coniferous, whether or not agglomerated",Forestry,Chips,Hardwood Chips
44,4401,440121,Wood and articles of wood; wood charcoal,"Fuel wood, in logs, billets, twigs, faggots or similar forms; wood in chip or particles; sawdust and wood waste and scrap, whether or not agglomerated in logs, briquettes, pellets or similar forms","Wood; for fuel, in chips or particles, coniferous, whether or not agglomerated",Forestry,Chips,Softwood Chips
44,4403,440310,Wood and articles of wood; wood charcoal,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared","Wood; in the rough, whether or not stripped of bark or sapwood, or roughly squared; treated with paint, stains, creosote or other preservatives",Forestry,Logs,Hardwood Logs
44,4403,440312,Wood and articles of wood; wood charcoal,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared","Wood; non-coniferous species, in the rough, whether or not stripped of bark or sapwood, or roughly squared; treated with paint, stains, creosote or other preservatives",Forestry,Logs,Hardwood Logs
44,4403,440341,Wood and articles of wood; wood charcoal,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared","Wood, tropical; as specified in Subheading Note 2 to this Chapter, dark red meranti, light red meranti and meranti bakau, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated",Forestry,Logs,Hardwood Logs
44,4403,440342,Wood and articles of wood; wood charcoal,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared","Wood, tropical; teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated",Forestry,Logs,Hardwood Logs
44,4403,440349,Wood and articles of wood; wood charcoal,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared","Wood, tropical; other than dark red meranti, light red meranti and meranti bakau, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated",Forestry,Logs,Hardwood Logs
44,4403,440391,Wood and articles of wood; wood charcoal,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared","Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated",Forestry,Logs,Hardwood Logs
44,4403,440392,Wood and articles of wood; wood charcoal,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared","Wood; beech, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated",Forestry,Logs,Hardwood Logs
44,4403,440393,Wood and articles of wood; wood charcoal,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared","Wood; of beech (Fagus spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is 15 cm or more",Forestry,Logs,Hardwood Logs
44,4403,440394,Wood and articles of wood; wood charcoal,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared","Wood; of beech (Fagus spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is less than 15 cm",Forestry,Logs,Hardwood Logs
44,4403,440395,Wood and articles of wood; wood charcoal,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared","Wood; of birch (Betula spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is 15 cm or more",Forestry,Logs,Other Logs
44,4403,440396,Wood and articles of wood; wood charcoal,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared","Wood; of birch (Betula spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is less than 15 cm",Forestry,Logs,Other Logs
44,4403,440397,Wood and articles of wood; wood charcoal,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared","Wood; of poplar and aspen (Populus spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated",Forestry,Logs,Other Logs
44,4403,440398,Wood and articles of wood; wood charcoal,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared","Wood; of eucalyptus (Eucalyptus spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated",Forestry,Logs,Other Logs
44,4403,440399,Wood and articles of wood; wood charcoal,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared","Wood; in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, n.e.c. in heading no. 4403",Forestry,Logs,Other Logs
44,4404,440410,Wood and articles of wood; wood charcoal,"Hoopwood; split poles; piles, pickets, stakes of wood, pointed, not sawn lengthwise; wooden sticks, roughly trimmed, not turned, bent, etc., suitable for walking sticks, umbrellas, tool handles, etc.","Wood; coniferous, split poles, piles, pickets, stakes, pointed but not sawn lengthwise; sticks for umbrellas, tool handles etc, roughly trimmed but not turned or bent; chipwood etc, hoopwood",Forestry,Logs,Other Logs
44,4404,440420,Wood and articles of wood; wood charcoal,"Hoopwood; split poles; piles, pickets, stakes of wood, pointed, not sawn lengthwise; wooden sticks, roughly trimmed, not turned, bent, etc., suitable for walking sticks, umbrellas, tool handles, etc.","Wood; non-coniferous, split poles, piles, pickets, stakes, pointed but not sawn lengthwise; sticks for umbrellas, tool handles etc, roughly trimmed but not turned or bent; chipwood etc, hoopwood",Forestry,Logs,Other Logs
44,4403,440310,Wood and articles of wood; wood charcoal,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared","Wood; in the rough, whether or not stripped of bark or sapwood, or roughly squared; treated with paint, stains, creosote or other preservatives",Forestry,Logs,Softwood Logs
44,4403,440311,Wood and articles of wood; wood charcoal,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared","Wood; coniferous species, in the rough, whether or not stripped of bark or sapwood, or roughly squared; treated with paint, stains, creosote or other preservatives",Forestry,Logs,Softwood Logs
44,4403,440320,Wood and articles of wood; wood charcoal,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared","Wood; coniferous, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated",Forestry,Logs,Softwood Logs
44,4403,440321,Wood and articles of wood; wood charcoal,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared","Wood; coniferous species, of pine (Pinus spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is 15 cm or more",Forestry,Logs,Softwood Logs
44,4403,440322,Wood and articles of wood; wood charcoal,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared","Wood; coniferous species, of pine (Pinus spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is less than 15 cm",Forestry,Logs,Softwood Logs
44,4403,440323,Wood and articles of wood; wood charcoal,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared","Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is 15 cm or more",Forestry,Logs,Softwood Logs
44,4403,440324,Wood and articles of wood; wood charcoal,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared","Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is less than 15 cm",Forestry,Logs,Softwood Logs
